"session_id","Session Start","Session Finish","Session Duration (sec)","User","Country","City","Geo point"
220,2024-04-04 18:45:52.000,2024-04-04 21:46:22.000,10830.000000,user127,Brazil,Campos,"[-21.75,-41.32]"
221,2024-04-09 06:47:15.000,2024-04-09 12:26:37.000,20362.000000,user62,Germany,Saarbrücken,"[49.2504,6.97]"
222,2024-04-05 20:58:54.000,2024-04-06 01:37:15.000,16701.000000,user467,Brazil,Foz do Iguaçu,"[-25.5235,-54.53]"
223,2024-04-10 05:58:11.000,2024-04-10 09:41:29.000,13398.000000,user127,Brazil,Campos,"[-21.75,-41.32]"
224,2024-04-10 01:17:36.000,2024-04-10 08:38:45.000,26469.000000,user51,Indonesia,Makassar,"[-5.14,119.432]"
225,2024-04-09 09:32:18.000,2024-04-09 17:05:31.000,27193.000000,user271,United States,Jacksonville,"[30.3322,-81.6749]"
226,2024-04-03 19:32:01.000,2024-04-04 04:14:17.000,31336.000000,user119,United States,Memphis,"[35.1046,-89.9773]"
227,2024-04-04 13:56:27.000,2024-04-04 19:09:31.000,18784.000000,user349,France,Toulon,"[43.1342,5.9188]"
228,2024-04-05 11:12:49.000,2024-04-05 11:52:01.000,2352.000000,user226,United States,Wichita,"[37.6897,-97.3441]"
229,2024-04-08 03:15:23.000,2024-04-08 09:58:50.000,24207.000000,user79,Brazil,Macapá,"[0.033,-51.05]"
231,2024-04-06 09:39:06.000,2024-04-06 18:26:34.000,31648.000000,user476,Brazil,Vitória da Conquista,"[-14.85,-40.84]"
232,2024-04-14 17:27:56.000,2024-04-14 18:29:00.000,3664.000000,user306,Netherlands,Haarlem,"[52.3804,4.63]"
233,2024-04-12 02:06:20.000,2024-04-12 07:52:15.000,20755.000000,user94,Japan,Nagoya,"[35.155,136.915]"
234,2024-04-10 07:06:17.000,2024-04-10 07:52:39.000,2782.000000,user303,Romania,Timişoara,"[45.7588,21.2234]"
235,2024-04-13 12:41:09.000,2024-04-13 15:38:15.000,10626.000000,user286,Russia,Stavropol’,"[45.05,41.98]"
236,2024-04-11 11:16:18.000,2024-04-11 12:11:37.000,3319.000000,user91,Venezuela,Maiquetía,"[10.6004,-66.97]"
237,2024-04-08 09:56:28.000,2024-04-08 15:28:47.000,19939.000000,user331,Indonesia,Padang,"[-0.96,100.36]"
238,2024-04-07 03:52:07.000,2024-04-07 09:40:43.000,20916.000000,user279,United States,Boston,"[42.3188,-71.0846]"
239,2024-04-11 20:06:39.000,2024-04-11 22:41:56.000,9317.000000,user302,Japan,Miyazaki,"[31.9182,131.4184]"
240,2024-04-04 18:32:37.000,2024-04-04 20:49:04.000,8187.000000,user282,United States,Springfield,"[42.1155,-72.5395]"
241,2024-04-03 23:31:40.000,2024-04-04 08:14:46.000,31386.000000,user356,Japan,Wakayama,"[34.2231,135.1677]"
242,2024-04-09 02:47:20.000,2024-04-09 09:20:46.000,23606.000000,user376,United States,New Haven,"[41.3112,-72.9246]"
243,2024-04-08 19:23:11.000,2024-04-08 20:22:56.000,3585.000000,user73,France,Marseille,"[43.29,5.375]"
244,2024-04-08 15:20:23.000,2024-04-08 23:16:52.000,28589.000000,user205,Mexico,Hermosillo,"[29.0989,-110.9541]"
245,2024-04-07 19:56:50.000,2024-04-08 03:11:54.000,26104.000000,user244,Russia,Orël,"[52.97,36.07]"
246,2024-04-06 09:10:30.000,2024-04-06 15:04:24.000,21234.000000,user2,Morocco,Ksar El Kebir,"[35.0204,-5.91]"
247,2024-04-06 18:17:22.000,2024-04-07 02:08:45.000,28283.000000,user298,Russia,Rostov-na-Donu,"[47.2346,39.7127]"
248,2024-04-10 17:26:35.000,2024-04-11 02:21:42.000,32107.000000,user369,Mexico,Mazatlán,"[23.2211,-106.42]"
249,2024-04-05 10:58:44.000,2024-04-05 17:36:43.000,23879.000000,user454,Brazil,Vitória da Conquista,"[-14.85,-40.84]"
250,2024-04-08 19:49:58.000,2024-04-08 21:59:27.000,7769.000000,user300,United States,Albany,"[42.6664,-73.7987]"
251,2024-04-04 20:20:23.000,2024-04-04 20:35:07.000,884.000000,user106,Thailand,Samut Prakan,"[13.6069,100.6115]"
252,2024-04-07 09:52:41.000,2024-04-07 11:23:44.000,5463.000000,user375,Russia,Tver’,"[56.86,35.89]"
253,2024-04-14 11:30:40.000,2024-04-14 19:13:50.000,27790.000000,user250,United States,Bronx,"[40.8501,-73.8662]"
254,2024-04-11 20:22:29.000,2024-04-12 03:04:58.000,24149.000000,user130,Brazil,Vila Velha,"[-20.3676,-40.318]"
255,2024-04-16 18:51:58.000,2024-04-17 01:31:50.000,23992.000000,user215,Egypt,Ismailia,"[30.5903,32.26]"
256,2024-04-16 20:22:31.000,2024-04-16 21:45:04.000,4953.000000,user213,Poland,Warsaw,"[52.25,21]"
257,2024-04-10 08:38:58.000,2024-04-10 09:43:48.000,3890.000000,user103,Russia,Murmansk,"[68.97,33.1]"
258,2024-04-04 06:02:35.000,2024-04-04 09:50:36.000,13681.000000,user238,Mexico,Juárez,"[31.6904,-106.49]"
259,2024-04-03 23:58:14.000,2024-04-04 06:07:47.000,22173.000000,user416,Poland,Szczecin,"[53.4204,14.53]"
260,2024-04-05 06:51:01.000,2024-04-05 14:51:35.000,28834.000000,user42,Poland,Poznań,"[52.4058,16.8999]"
261,2024-04-04 19:12:01.000,2024-04-04 22:08:30.000,10589.000000,user407,Russia,Murmansk,"[68.97,33.1]"
262,2024-04-08 21:17:03.000,2024-04-08 22:15:57.000,3534.000000,user221,Russia,Magnitogorsk,"[53.4227,58.98]"
263,2024-04-11 14:11:22.000,2024-04-11 15:50:20.000,5938.000000,user106,Thailand,Samut Prakan,"[13.6069,100.6115]"
264,2024-04-12 13:30:27.000,2024-04-12 19:35:37.000,21910.000000,user28,United States,Lexington,"[38.0423,-84.4587]"
265,2024-04-12 13:53:00.000,2024-04-12 22:05:55.000,29575.000000,user163,Brazil,Salvador,"[-12.97,-38.48]"
266,2024-04-10 03:03:15.000,2024-04-10 11:47:24.000,31449.000000,user147,Indonesia,Bengkulu,"[-3.8,102.27]"
267,2024-04-07 19:42:22.000,2024-04-07 20:11:55.000,1773.000000,user422,Indonesia,Pontianak,"[-0.03,109.32]"
268,2024-04-04 07:27:36.000,2024-04-04 08:28:52.000,3676.000000,user486,France,Marseille,"[43.29,5.375]"
269,2024-04-10 19:08:40.000,2024-04-11 01:11:05.000,21745.000000,user155,Germany,Dortmund,"[51.53,7.45]"
270,2024-04-15 02:35:11.000,2024-04-15 03:36:48.000,3697.000000,user80,United Kingdom,Bournemouth,"[50.73,-1.9]"
271,2024-04-04 10:16:12.000,2024-04-04 13:08:41.000,10349.000000,user182,Russia,Kaluga,"[54.5204,36.27]"
272,2024-04-05 17:28:52.000,2024-04-06 00:10:43.000,24111.000000,user478,Turkey,Gaziantep,"[37.075,37.385]"
273,2024-04-07 19:59:27.000,2024-04-07 20:20:04.000,1237.000000,user274,Germany,Dortmund,"[51.53,7.45]"
274,2024-04-20 12:06:16.000,2024-04-20 20:28:01.000,30105.000000,user93,Netherlands,Eindhoven,"[51.43,5.5]"
275,2024-04-12 18:54:21.000,2024-04-13 00:31:12.000,20211.000000,user8,Indonesia,Binjai,"[3.6204,98.5001]"
276,2024-04-12 08:05:52.000,2024-04-12 11:28:17.000,12145.000000,user221,Russia,Magnitogorsk,"[53.4227,58.98]"
277,2024-04-05 20:35:33.000,2024-04-06 01:18:21.000,16968.000000,user370,Australia,Newcastle,"[-32.8453,151.815]"
278,2024-04-05 19:42:51.000,2024-04-05 21:30:13.000,6442.000000,user449,United States,Charlotte,"[35.2079,-80.8304]"
279,2024-04-11 22:22:05.000,2024-04-12 02:39:38.000,15453.000000,user284,Poland,Szczecin,"[53.4204,14.53]"
280,2024-04-19 20:22:47.000,2024-04-19 23:52:42.000,12595.000000,user302,Japan,Miyazaki,"[31.9182,131.4184]"
281,2024-04-03 18:24:12.000,2024-04-04 02:05:47.000,27695.000000,user132,United States,Lancaster,"[34.6934,-118.1753]"
282,2024-04-11 13:33:44.000,2024-04-11 13:45:43.000,719.000000,user212,"Korea, South",Ulsan,"[35.5467,129.317]"
283,2024-04-07 17:47:10.000,2024-04-07 22:09:00.000,15710.000000,user358,Japan,Gifu,"[35.4231,136.7628]"
284,2024-04-05 04:18:59.000,2024-04-05 04:47:43.000,1724.000000,user372,United States,Minneapolis,"[44.9635,-93.2678]"
285,2024-04-09 03:12:24.000,2024-04-09 05:37:11.000,8687.000000,user87,Russia,Stavropol’,"[45.05,41.98]"
286,2024-04-09 04:50:07.000,2024-04-09 09:34:45.000,17078.000000,user317,United Kingdom,Bournemouth,"[50.73,-1.9]"
287,2024-04-05 11:29:07.000,2024-04-05 18:21:12.000,24725.000000,user48,Brazil,São José do Rio Prêto,"[-20.7996,-49.39]"
288,2024-04-10 04:06:03.000,2024-04-10 06:57:37.000,10294.000000,user176,"Korea, South",Bucheon,"[37.4989,126.7831]"
289,2024-04-09 01:49:45.000,2024-04-09 07:13:50.000,19445.000000,user42,Poland,Poznań,"[52.4058,16.8999]"
290,2024-04-08 16:32:10.000,2024-04-09 00:08:11.000,27361.000000,user102,Argentina,Salta,"[-24.7834,-65.4166]"
291,2024-04-05 08:48:38.000,2024-04-05 13:27:01.000,16703.000000,user396,Brazil,Montes Claros,"[-16.72,-43.86]"
292,2024-04-06 21:56:43.000,2024-04-06 23:02:37.000,3954.000000,user400,Brazil,Curitiba,"[-25.42,-49.32]"
293,2024-04-15 08:36:02.000,2024-04-15 12:28:32.000,13950.000000,user406,Russia,Krasnodar,"[45.02,39]"
294,2024-04-10 08:05:51.000,2024-04-10 11:51:28.000,13537.000000,user219,Indonesia,Bukittinggi,"[-0.3031,100.3615]"
295,2024-04-16 01:06:28.000,2024-04-16 04:38:49.000,12741.000000,user87,Russia,Stavropol’,"[45.05,41.98]"
296,2024-04-13 20:22:12.000,2024-04-14 05:22:45.000,32433.000000,user28,United States,Lexington,"[38.0423,-84.4587]"
297,2024-04-07 11:01:28.000,2024-04-07 19:24:28.000,30180.000000,user232,Poland,Katowice,"[50.2604,19.02]"
298,2024-04-08 18:32:25.000,2024-04-08 21:25:31.000,10386.000000,user285,Japan,Kyōto,"[35.03,135.75]"
299,2024-04-09 08:44:04.000,2024-04-09 08:52:50.000,526.000000,user178,Vietnam,Hanoi,"[21.0333,105.85]"
300,2024-04-10 14:41:56.000,2024-04-10 23:16:46.000,30890.000000,user331,Indonesia,Padang,"[-0.96,100.36]"
301,2024-04-09 06:33:30.000,2024-04-09 09:37:49.000,11059.000000,user166,Russia,Ryazan’,"[54.62,39.72]"
302,2024-04-10 01:14:46.000,2024-04-10 05:39:47.000,15901.000000,user300,United States,Albany,"[42.6664,-73.7987]"
303,2024-04-06 14:35:08.000,2024-04-06 17:11:53.000,9405.000000,user191,Italy,Florence,"[43.78,11.25]"
304,2024-04-08 08:51:10.000,2024-04-08 17:18:09.000,30419.000000,user427,Russia,Novokuznetsk,"[53.75,87.115]"
305,2024-04-16 11:26:07.000,2024-04-16 17:58:35.000,23548.000000,user440,Italy,Rome,"[41.896,12.4833]"
306,2024-04-08 16:01:12.000,2024-04-08 19:11:49.000,11437.000000,user337,Russia,Krasnodar,"[45.02,39]"
307,2024-04-07 06:22:58.000,2024-04-07 11:30:46.000,18468.000000,user329,United States,Wichita,"[37.6897,-97.3441]"
308,2024-04-24 01:15:41.000,2024-04-24 01:41:49.000,1568.000000,user87,Russia,Stavropol’,"[45.05,41.98]"
309,2024-04-09 09:11:28.000,2024-04-09 16:58:40.000,28032.000000,user253,Indonesia,Banjarmasin,"[-3.33,114.5801]"
310,2024-04-09 17:16:35.000,2024-04-09 22:32:49.000,18974.000000,user410,Poland,Bydgoszcz,"[53.1204,18.01]"
311,2024-04-11 12:47:37.000,2024-04-11 21:29:16.000,31299.000000,user234,Vietnam,Nha Trang,"[12.25,109.17]"
312,2024-04-03 20:18:18.000,2024-04-04 00:33:11.000,15293.000000,user21,Turkey,Kahramanmaraş,"[37.61,36.945]"
313,2024-04-17 04:52:54.000,2024-04-17 12:36:26.000,27812.000000,user284,Poland,Szczecin,"[53.4204,14.53]"
314,2024-04-11 04:52:31.000,2024-04-11 13:05:12.000,29561.000000,user424,United States,New Orleans,"[30.0687,-89.9288]"
315,2024-04-11 10:08:34.000,2024-04-11 14:43:32.000,16498.000000,user187,Spain,Granada,"[37.165,-3.585]"
316,2024-04-10 04:26:52.000,2024-04-10 10:53:55.000,23223.000000,user128,United States,Port St. Lucie,"[27.2796,-80.3884]"
317,2024-04-03 22:47:51.000,2024-04-04 04:11:21.000,19410.000000,user383,United States,Sacramento,"[38.5667,-121.4683]"
318,2024-04-08 20:56:43.000,2024-04-08 21:56:05.000,3562.000000,user235,Morocco,Kenitra,"[34.2704,-6.58]"
319,2024-04-08 21:02:52.000,2024-04-09 01:01:39.000,14327.000000,user263,United States,Boise,"[43.6007,-116.2312]"
320,2024-04-12 10:33:26.000,2024-04-12 14:48:28.000,15302.000000,user236,Ukraine,Luhans’k,"[48.5698,39.3344]"
321,2024-04-10 22:50:34.000,2024-04-11 02:35:37.000,13503.000000,user120,Japan,Tokyo,"[35.685,139.7514]"
322,2024-04-09 05:17:37.000,2024-04-09 11:08:35.000,21058.000000,user332,Israel,Tel Aviv-Yafo,"[32.08,34.77]"
323,2024-04-05 19:55:32.000,2024-04-06 02:35:13.000,23981.000000,user44,Russia,Krasnoyarsk,"[56.014,92.866]"
324,2024-04-21 14:16:55.000,2024-04-21 15:30:31.000,4416.000000,user250,United States,Bronx,"[40.8501,-73.8662]"
325,2024-04-12 08:33:17.000,2024-04-12 08:41:13.000,476.000000,user124,Russia,Orenburg,"[51.78,55.11]"
326,2024-04-06 09:06:24.000,2024-04-06 17:53:13.000,31609.000000,user390,United States,Fresno,"[36.7831,-119.7941]"
327,2024-04-06 00:50:58.000,2024-04-06 06:06:28.000,18930.000000,user108,Russia,Volzhskiy,"[48.7948,44.7744]"
328,2024-04-09 14:14:10.000,2024-04-09 20:47:06.000,23576.000000,user379,Venezuela,Mérida,"[8.4,-71.13]"
329,2024-04-09 07:10:02.000,2024-04-09 14:10:36.000,25234.000000,user325,Russia,Tomsk,"[56.495,84.975]"
330,2024-04-14 03:23:26.000,2024-04-14 07:57:36.000,16450.000000,user125,Argentina,San Luis,"[-33.3,-66.35]"
331,2024-04-10 21:45:15.000,2024-04-10 22:00:12.000,897.000000,user280,Netherlands,The Hague,"[52.08,4.27]"
332,2024-04-04 12:27:01.000,2024-04-04 18:51:43.000,23082.000000,user104,Venezuela,Barquisimeto,"[10.05,-69.3]"
333,2024-04-07 15:10:27.000,2024-04-07 17:35:43.000,8716.000000,user119,United States,Memphis,"[35.1046,-89.9773]"
334,2024-04-19 15:30:06.000,2024-04-19 21:01:19.000,19873.000000,user32,Ukraine,Kharkiv,"[50,36.25]"
335,2024-04-10 01:54:15.000,2024-04-10 10:54:05.000,32390.000000,user268,United States,Louisville,"[38.1663,-85.6485]"
336,2024-04-07 15:10:35.000,2024-04-07 19:13:11.000,14556.000000,user466,Japan,Ōsaka,"[34.75,135.4601]"
337,2024-04-09 06:57:02.000,2024-04-09 09:57:45.000,10843.000000,user495,Indonesia,Mataram,"[-8.5795,116.135]"
338,2024-04-16 03:47:27.000,2024-04-16 11:39:45.000,28338.000000,user446,United States,Fayetteville,"[36.0713,-94.166]"
339,2024-04-16 00:37:18.000,2024-04-16 03:40:45.000,11007.000000,user408,Germany,Karlsruhe,"[49,8.4]"
340,2024-04-18 16:59:48.000,2024-04-18 22:15:06.000,18918.000000,user28,United States,Lexington,"[38.0423,-84.4587]"
341,2024-04-12 01:54:32.000,2024-04-12 05:13:56.000,11964.000000,user317,United Kingdom,Bournemouth,"[50.73,-1.9]"
342,2024-04-07 12:10:02.000,2024-04-07 12:12:21.000,139.000000,user487,United States,Ann Arbor,"[42.2755,-83.7312]"
343,2024-04-06 00:37:09.000,2024-04-06 02:34:27.000,7038.000000,user259,Kazakhstan,Pavlodar,"[52.3,76.95]"
344,2024-04-12 12:43:50.000,2024-04-12 14:04:57.000,4867.000000,user264,United Arab Emirates,Al ‘Ayn,"[24.2305,55.74]"
345,2024-04-07 21:23:23.000,2024-04-08 02:25:35.000,18132.000000,user108,Russia,Volzhskiy,"[48.7948,44.7744]"
347,2024-04-04 11:07:47.000,2024-04-04 15:04:42.000,14215.000000,user490,United States,Worcester,"[42.2705,-71.8079]"
348,2024-04-08 09:51:22.000,2024-04-08 11:17:01.000,5139.000000,user4,"Korea, South",Busan,"[35.0951,129.01]"
349,2024-04-09 11:41:28.000,2024-04-09 13:05:40.000,5052.000000,user168,Italy,Catania,"[37.5,15.08]"
350,2024-04-09 01:18:17.000,2024-04-09 09:45:28.000,30431.000000,user84,Russia,Orël,"[52.97,36.07]"
351,2024-04-06 17:38:35.000,2024-04-06 22:23:30.000,17095.000000,user461,"Korea, South",Seoul,"[37.5663,126.9997]"
352,2024-04-08 07:34:10.000,2024-04-08 14:26:18.000,24728.000000,user371,United States,Tucson,"[32.1545,-110.8782]"
353,2024-04-19 01:09:29.000,2024-04-19 06:09:10.000,17981.000000,user120,Japan,Tokyo,"[35.685,139.7514]"
354,2024-04-16 00:48:37.000,2024-04-16 02:50:53.000,7336.000000,user212,"Korea, South",Ulsan,"[35.5467,129.317]"
355,2024-04-07 05:20:27.000,2024-04-07 10:32:39.000,18732.000000,user135,Indonesia,Surakarta,"[-7.565,110.825]"
356,2024-04-09 16:39:20.000,2024-04-09 22:45:20.000,21960.000000,user305,Argentina,Rosario,"[-32.9511,-60.6663]"
357,2024-04-06 16:09:05.000,2024-04-06 19:00:07.000,10262.000000,user86,Russia,Kurgan,"[55.46,65.345]"
358,2024-04-05 14:34:05.000,2024-04-05 21:04:15.000,23410.000000,user196,United States,Worcester,"[42.2705,-71.8079]"
359,2024-04-14 00:26:37.000,2024-04-14 02:55:21.000,8924.000000,user153,Nigeria,Ogbomoso,"[8.13,4.24]"
360,2024-04-17 10:07:46.000,2024-04-17 17:55:45.000,28079.000000,user24,Brazil,Brasília,"[-15.7833,-47.9161]"
361,2024-04-16 16:44:24.000,2024-04-16 18:20:09.000,5745.000000,user221,Russia,Magnitogorsk,"[53.4227,58.98]"
362,2024-04-13 03:57:43.000,2024-04-13 05:56:18.000,7115.000000,user487,United States,Ann Arbor,"[42.2755,-83.7312]"
363,2024-04-05 11:35:58.000,2024-04-05 18:00:05.000,23047.000000,user217,Mexico,Monterrey,"[25.67,-100.33]"
364,2024-04-06 18:20:49.000,2024-04-07 02:24:38.000,29029.000000,user35,United States,Chattanooga,"[35.0657,-85.2487]"
365,2024-04-12 03:13:53.000,2024-04-12 10:16:00.000,25327.000000,user95,Kazakhstan,Pavlodar,"[52.3,76.95]"
366,2024-04-08 18:25:49.000,2024-04-08 22:29:10.000,14601.000000,user119,United States,Memphis,"[35.1046,-89.9773]"
367,2024-04-08 01:02:52.000,2024-04-08 03:49:53.000,10021.000000,user18,United States,Albuquerque,"[35.1053,-106.6464]"
368,2024-04-07 12:15:02.000,2024-04-07 12:35:53.000,1251.000000,user33,Russia,Krasnodar,"[45.02,39]"
369,2024-04-15 21:20:41.000,2024-04-16 00:37:10.000,11789.000000,user336,Mexico,San Luis Potosí,"[22.17,-101]"
370,2024-04-06 18:10:49.000,2024-04-07 01:31:29.000,26440.000000,user248,Brazil,Foz do Iguaçu,"[-25.5235,-54.53]"
371,2024-04-14 07:58:01.000,2024-04-14 16:28:01.000,30600.000000,user390,United States,Fresno,"[36.7831,-119.7941]"
372,2024-04-12 14:10:16.000,2024-04-12 22:14:56.000,29080.000000,user499,France,Toulouse,"[43.62,1.4499]"
373,2024-04-22 02:06:53.000,2024-04-22 10:15:55.000,29342.000000,user408,Germany,Karlsruhe,"[49,8.4]"
374,2024-04-14 19:17:48.000,2024-04-15 03:20:22.000,28954.000000,user271,United States,Jacksonville,"[30.3322,-81.6749]"
375,2024-04-03 22:53:13.000,2024-04-03 23:26:47.000,2014.000000,user122,Venezuela,Maturín,"[9.75,-63.17]"
376,2024-04-24 01:22:17.000,2024-04-24 02:47:18.000,5101.000000,user302,Japan,Miyazaki,"[31.9182,131.4184]"
377,2024-04-13 19:15:31.000,2024-04-14 00:53:05.000,20254.000000,user290,United States,Lancaster,"[40.042,-76.3012]"
378,2024-04-04 12:35:54.000,2024-04-04 19:35:17.000,25163.000000,user162,United Kingdom,Bournemouth,"[50.73,-1.9]"
379,2024-04-16 23:33:00.000,2024-04-17 00:01:30.000,1710.000000,user332,Israel,Tel Aviv-Yafo,"[32.08,34.77]"
380,2024-04-19 00:12:15.000,2024-04-19 07:02:43.000,24628.000000,user273,Brazil,Macapá,"[0.033,-51.05]"
381,2024-04-08 16:50:29.000,2024-04-08 17:20:51.000,1822.000000,user249,United States,Akron,"[41.0798,-81.5219]"
382,2024-04-10 12:12:18.000,2024-04-10 12:25:06.000,768.000000,user177,United States,Chattanooga,"[35.0657,-85.2487]"
383,2024-04-12 21:15:06.000,2024-04-13 06:07:12.000,31926.000000,user112,United States,Fort Collins,"[40.5475,-105.0651]"
384,2024-04-21 11:01:23.000,2024-04-21 17:12:34.000,22271.000000,user120,Japan,Tokyo,"[35.685,139.7514]"
385,2024-04-06 12:02:12.000,2024-04-06 12:29:01.000,1609.000000,user22,United States,Brookhaven,"[40.8321,-72.9518]"
386,2024-04-11 14:05:03.000,2024-04-11 22:10:37.000,29134.000000,user300,United States,Albany,"[42.6664,-73.7987]"
387,2024-04-07 12:27:11.000,2024-04-07 14:23:53.000,7002.000000,user164,United States,Allentown,"[40.5961,-75.4755]"
388,2024-04-10 04:51:36.000,2024-04-10 08:24:58.000,12802.000000,user54,Tunisia,Sfax,"[34.75,10.72]"
389,2024-04-05 22:21:08.000,2024-04-06 05:04:26.000,24198.000000,user228,United States,Lexington,"[38.0423,-84.4587]"
390,2024-04-07 19:28:19.000,2024-04-07 19:52:54.000,1475.000000,user199,United States,Jacksonville,"[30.3322,-81.6749]"
391,2024-04-04 05:47:13.000,2024-04-04 10:02:41.000,15328.000000,user241,United Kingdom,Coventry,"[52.4204,-1.5]"
392,2024-04-05 22:29:02.000,2024-04-06 01:47:36.000,11914.000000,user240,Japan,Okayama,"[34.672,133.9171]"
393,2024-04-21 08:57:15.000,2024-04-21 16:55:41.000,28706.000000,user327,United States,Des Moines,"[41.5725,-93.6105]"
394,2024-04-11 16:23:31.000,2024-04-12 01:07:42.000,31451.000000,user274,Germany,Dortmund,"[51.53,7.45]"
395,2024-04-04 19:28:17.000,2024-04-05 02:34:58.000,25601.000000,user313,United States,Murrieta,"[33.572,-117.1909]"
396,2024-04-05 22:49:16.000,2024-04-06 00:14:56.000,5140.000000,user436,Mexico,Hermosillo,"[29.0989,-110.9541]"
397,2024-04-04 15:11:04.000,2024-04-04 20:17:02.000,18358.000000,user324,United States,Las Vegas,"[36.2333,-115.2654]"
398,2024-04-10 12:38:37.000,2024-04-10 21:16:35.000,31078.000000,user220,Argentina,Santa Fe,"[-31.6239,-60.69]"
399,2024-04-14 07:46:03.000,2024-04-14 09:26:38.000,6035.000000,user415,Germany,Chemnitz,"[50.83,12.92]"
400,2024-04-05 04:21:10.000,2024-04-05 11:05:33.000,24263.000000,user323,United States,Las Vegas,"[36.2333,-115.2654]"
401,2024-04-07 09:59:13.000,2024-04-07 17:51:56.000,28363.000000,user259,Kazakhstan,Pavlodar,"[52.3,76.95]"
402,2024-04-17 14:17:40.000,2024-04-17 19:52:35.000,20095.000000,user112,United States,Fort Collins,"[40.5475,-105.0651]"
403,2024-04-12 00:50:54.000,2024-04-12 03:17:53.000,8819.000000,user30,France,Strasbourg,"[48.58,7.75]"
404,2024-04-10 16:47:56.000,2024-04-10 23:23:09.000,23713.000000,user2,Morocco,Ksar El Kebir,"[35.0204,-5.91]"
405,2024-04-10 00:22:22.000,2024-04-10 05:27:41.000,18319.000000,user211,Nigeria,Akure,"[7.2504,5.2]"
406,2024-04-10 00:17:21.000,2024-04-10 04:41:56.000,15875.000000,user76,United States,Fort Collins,"[40.5475,-105.0651]"
407,2024-04-06 21:41:56.000,2024-04-06 23:57:12.000,8116.000000,user82,France,Lyon,"[45.77,4.83]"
408,2024-04-24 01:44:39.000,2024-04-24 04:48:12.000,11013.000000,user273,Brazil,Macapá,"[0.033,-51.05]"
409,2024-04-05 12:02:46.000,2024-04-05 12:52:31.000,2985.000000,user40,Brazil,Londrina,"[-23.3,-51.18]"
410,2024-04-27 21:37:51.000,2024-04-28 02:35:23.000,17852.000000,user273,Brazil,Macapá,"[0.033,-51.05]"
411,2024-04-09 14:34:07.000,2024-04-09 15:36:07.000,3720.000000,user25,Turkey,Batman,"[37.8904,41.14]"
412,2024-04-10 07:31:03.000,2024-04-10 15:14:21.000,27798.000000,user417,United States,Mission Viejo,"[33.6095,-117.655]"
413,2024-04-09 15:17:41.000,2024-04-09 20:42:50.000,19509.000000,user439,Spain,Barcelona,"[41.3833,2.1834]"
